#tail	head
SLC38A1	FXYD3
SLC38A1	SLC9A9
SLC38A1	JUN
SLC38A1	DLG2
SLC38A1	SLC6A7
SLC38A1	GOT1
PICK1	DPF2
PICK1	JAM3
GOT1	SLC25A20
GOT1	RFK
GOT1	SRXN1
PHKG2	INPP4A
PHKG2	HIST1H3F
PHKG2	SRXN1
PHKG2	GAPDH
PHKG2	DNM2
PHKG2	NRF1
ATRX	HIST1H3F
ATRX	HIST1H4D
ATRX	AURKA
ATRX	NOG
RNF144B	NOG
RNF144B	JUN
RNF144B	CDC34
RNF144B	UBE2G1
SLC6A7	NRF1
SLC6A7	FXYD3
SLC6A7	SLC25A20
SLC6A7	DLG2
SLC6A7	SLC9A9
AURKA	JUN
AURKA	HIST1H3F
AURKA	ILF3
AURKA	NOG
AURKA	NRF1
UBE2G1	TRIM39
UBE2G1	TRIM9
INPP4A	WDYHV1
INPP4A	GAPDH
TBC1D9B	SEC62
TBC1D9B	SPINT2
TTR	CDR2
TTR	NOG
TTR	STRA6
TTR	RBP1
ILF3	RPL13
ILF3	HIST1H3F
ILF3	JUN
ILF3	NOG
ILF3	NRF1
SEC62	NOG
SEC62	GAPDH
CDC34	TRIM39
CDC34	PLCG1
CDC34	TRIM9
DPF2	HIST1H3F
DPF2	NRF1
DPF2	JUN
JAM3	F2RL2
NRF1	TRIM39
NRF1	SPINT2
SLC25A20	NOG
HIST1H3F	RPL13
HIST1H3F	HIST1H4D
HIST1H3F	JUN
HIST1H3F	NOG
WDYHV1	CDR2
WDYHV1	DNM2
WDYHV1	TRIM9
RBP1	NOG
RBP1	HIST1H4D
RBP1	STRA6
RFK	GAPDH
RFK	NOG
TRIM17	TRIM39
TRIM17	SNX2
DLG2	SLC9A9
DLG2	RSC1A1
DLG2	FXYD3
DNM2	GAPDH
DNM2	NOG
DNM2	HLA-DQA1
DNM2	SNX2
FXYD3	RSC1A1
HLA-DQA1	PLCG1
PLCG1	F2RL2
PLCG1	RPL13
SLC9A9	RSC1A1
SLC9A9	JUN
NOG	SRXN1
NOG	TRIM9
NOG	F2RL2
NOG	JUN
NOG	SNX2
NOG	STRA6
SNX2	POTEB3
HIST1H4D	JUN
HIST1H4D	GAPDH
SRXN1	GAPDH
POTEB3	CDR2
GAPDH	RPL13
GAPDH	JUN
TRIM9	JUN
RPL13	JUN
JUN	F2RL2
