#tail	head
UGCG	PIGQ
UGCG	TREH
UGCG	UGT2B28
UGCG	UGT2B10
UGCG	UGT2B17
UGCG	RELA
UGCG	TCF3
UGCG	NME2
ARL6IP5	TPGS2
ARL6IP5	NICN1
ARL6IP5	TCF3
ARL6IP5	FPR2
NME2	GNG10
NME2	WWOX
NME2	UGT2B10
NME2	ASS1
NME2	PIGQ
UGT2B17	GUSB
UGT2B17	PIGQ
DYRK1A	LIPH
DYRK1A	XPO1
DYRK1A	HIST1H3J
DYRK1A	YWHAB
DYRK1A	MOV10
NF1	PRKCA
NF1	YWHAB
NF1	MOV10
NF1	E4F1
NF1	SIRT7
NF1	DENND4A
NF1	ERC1
NF1	ESRRG
NF1	PRKAG3
TTPAL	AP1M1
TTPAL	FN1
TTPAL	NPHS1
ZSCAN18	SAFB2
ZSCAN18	ZSCAN32
ZSCAN18	SUFU
FGF8	MOV10
FGF8	TCF3
FGF8	TGFB1
FGF8	NR0B1
FGF8	MMP9
FGF8	RELA
FGF8	PDGFB
FGF8	CPSF6
FGF8	GNG10
FGF8	IGF1
FGF8	ESRRG
FGF8	TGFA
NPHS1	NCK2
NPHS1	AP1M1
NPHS1	FN1
NPHS1	PRKCA
TGFA	GNG10
TGFA	RELA
TGFA	PICALM
TGFA	MMP9
TGFA	PDGFB
TGFA	CPSF6
ZNF286A	TRIM28
ZNF286A	KRTAP10-9
RASD1	KRTAP10-9
RASD1	E4F1
GNS	CUL1
GNS	GUSB
GNS	BCCIP
GNS	AP1M1
TRIM13	EVC2
TRIM13	ELOVL2
PIGQ	UGT2B28
PIGQ	UGT2B10
ESRRG	MMP9
ESRRG	TCF3
ESRRG	CGB3
ESRRG	TGFB1
ESRRG	NR0B1
ESRRG	IGF1
ERC1	TCF3
ERC1	RELA
ERC1	E4F1
SIRT7	XPO1
SIRT7	TPP2
SIRT7	FN1
SIRT7	PPP1CB
SIRT7	HIST1H3J
SIRT7	MOV10
NR0B1	TGFB1
NR0B1	CGB3
NR0B1	IGF1
ITGA5	ITGAX
ITGA5	TGFB1
ITGA5	FN1
ITGA5	ITGA6
ITGA5	IGF1
ITGA5	MMP9
TGFB1	PDGFB
TGFB1	PPP1CB
TGFB1	CGB3
TGFB1	IGF1
TGFB1	RELA
TGFB1	ITGAX
TGFB1	PRKCA
TGFB1	GATA3
TGFB1	FN1
TGFB1	MMP9
SUFU	PSMA3
SUFU	EVC2
SUFU	CUL1
PICALM	XPO1
PICALM	AP1M1
PICALM	FN1
PICALM	SMN2
PICALM	SGF29
PICALM	TCF3
CPSF6	WWOX
CPSF6	FN1
CPSF6	MOV10
CPSF6	PDGFB
CPSF6	NCK2
CPSF6	XPO1
CPSF6	GNG10
FN1	AP1M1
FN1	XPO1
FN1	PRKCA
FN1	TREH
FN1	RELA
FN1	ITGA6
FN1	IGF1
FN1	KIAA0754
FN1	MMP9
FN1	YWHAB
FN1	SAFB2
FN1	TRIM28
FN1	ITGAX
FN1	GATA3
CNOT11	XPO1
CNOT11	PRKAG3
TPP2	PSMA3
PSMA3	GATA3
PSMA3	RELA
PSMA3	CUL1
ASS1	TCF3
ASS1	PRKAG3
TRIM28	SMN2
TRIM28	WWOX
TRIM28	CUL1
TRIM28	ZSCAN32
TRIM28	SGF29
TRIM28	HDAC3
TRIM28	PPP1CB
TRIM28	HIST1H3J
ELOVL2	FPR2
ITGA6	PRKCA
ITGA6	MOV10
ITGA6	YWHAB
ITGA6	ITGAX
CUL1	TCF3
CUL1	RELA
PRKCA	MOV10
PRKCA	PDGFB
PRKCA	IGF1
PRKCA	GNA11
PRKCA	HIST1H3J
PRKCA	GNG10
PRKCA	RELA
PRKCA	YWHAB
SGF29	SMN2
SGF29	AP1M1
SGF29	MOV10
SGF29	PPP1CB
SGF29	GNA11
SGF29	HIST1H3J
GNG10	FPR2
GNG10	CCL8
GNG10	PDGFB
GNG10	GNA11
DAB1	GATA3
DAB1	NCK2
DAB1	PPIG
XPO1	HDAC3
XPO1	SMN2
XPO1	AP1M1
XPO1	RELA
XPO1	YWHAB
XPO1	TCF3
TCF3	PDGFB
TCF3	IGF1
TCF3	GNA11
TCF3	DENND4A
TCF3	HDAC3
TCF3	TPGS2
TCF3	NCK2
TCF3	WWOX
TCF3	GATA3
SAFB2	KIAA0754
SAFB2	TREH
SAFB2	HDAC3
SAFB2	PPP1CB
SAFB2	MOV10
UGT2B28	GUSB
CGB3	PDGFB
CGB3	MMP9
CGB3	RELA
CGB3	IGF1
PDGFB	BCCIP
PDGFB	NCK2
PDGFB	IGF1
PDGFB	MMP9
HIST1H3J	MOV10
HIST1H3J	GATA3
HIST1H3J	HDAC3
HIST1H3J	BCCIP
HIST1H3J	PPP1CB
HIST1H3J	YWHAB
KIAA0754	TREH
KIAA0754	MOV10
HDAC3	LIPH
HDAC3	WWOX
HDAC3	RELA
HDAC3	GATA3
YWHAB	BCCIP
YWHAB	DENND4A
NCK2	IGF1
GUSB	UGT2B10
ZSCAN32	MOV10
FPR2	GNA11
TPGS2	NICN1
TPGS2	MOV10
MOV10	SMN2
MOV10	E4F1
MMP9	RELA
MMP9	IGF1
SMN2	WWOX
SMN2	PPIG
SMN2	AP1M1
SMN2	PPP1CB
SMN2	GNA11
E4F1	RELA
OLIG3	AP1M1
OLIG3	WWOX
ITGAX	RELA
RELA	IGF1
GATA3	IGF1
GNA11	CCL8
