#tail	head
EXTL3	B3GAT3
EXTL3	GCNT3
EXTL3	PNPT1
EXTL3	B3GNT3
EXTL3	GALNT4
EXTL3	GXYLT1
DST	IQGAP1
DST	CALM1
DST	SIRT7
DST	ESR2
DST	INS
DST	MKI67
YWHAQ	CALM1
YWHAQ	YWHAH
YWHAQ	ESR2
YWHAQ	EML3
YWHAQ	HDAC4
YWHAQ	HIST1H1A
YWHAQ	STAT5A
YWHAQ	HNRNPL
YWHAQ	IQGAP1
YWHAQ	MAPT
YWHAQ	YWHAG
YWHAQ	PRKCA
YWHAQ	MYC
YWHAQ	PIN1
MKI67	SIRT7
MKI67	HNRNPL
MKI67	TNFSF10
MKI67	ESR2
TCF20	RAI1
TCF20	SIRT7
TCF20	ESR2
TCF20	MYC
UBE2I	IQGAP1
UBE2I	HSD17B2
UBE2I	MECOM
UBE2I	HDAC4
UBE2I	FSHB
UBE2I	TSC22D3
UBE2I	INS
UBE2I	UBE2E1
POLG	HNRNPL
POLG	FASTKD3
POLG	MYC
YWHAH	CALM1
YWHAH	ESR2
YWHAH	EML3
YWHAH	HDAC4
YWHAH	IQGAP1
YWHAH	MAPT
YWHAH	CCDC88A
YWHAH	YWHAG
YWHAH	PRKCA
YWHAH	MYC
YWHAH	INS
YWHAH	PIN1
BIN1	MAPT
BIN1	MYC
BIN1	TNFSF10
BIN1	CALM1
BIN1	INS
BIN1	SDC4
BIN1	CUX1
TRIB2	CUX1
TRIB2	CUL1
TRIB2	UBE2E1
FSHB	MYC
FSHB	HSD17B2
FSHB	ESR2
FSHB	TSC22D3
MAPT	PIN1
MAPT	HNRNPL
MAPT	MYC
MAPT	CALM1
MAPT	PRKCA
INS	TPP1
INS	RAI1
INS	MYC
INS	STAT5A
INS	TNFSF10
INS	SDC4
INS	GOLIM4
INS	CALM1
INS	YWHAG
INS	GXYLT1
INS	IQGAP1
INS	PNPT1
INS	PRKCA
INS	GALNT10
INS	HNRNPL
INS	CUL1
INS	UBE2E1
INS	CUX1
FASTKD3	PNPT1
HDAC4	YWHAG
HDAC4	CUX1
HDAC4	MECOM
HDAC4	CALM1
HDAC4	ESR2
HDAC4	HNRNPL
TNFSF10	PRKCA
CUX1	GALNT4
CUX1	CCDC91
CUX1	MECOM
CUX1	LRR1
CUX1	ESR2
CUX1	HNRNPL
CUX1	GOLIM4
CUX1	STAT5A
CUX1	YWHAG
CUX1	SVIL
GALNT4	MUC2
GALNT4	MUC17
GALNT4	GCNT3
GALNT4	B3GNT3
GALNT4	PNPT1
GALNT4	GXYLT1
GALNT4	MYC
UBE2U	HECTD2
UBE2U	ASB13
UBE2U	CUL1
UBE2U	LRR1
B3GAT3	ESR2
B3GAT3	GOLIM4
B3GAT3	SDC1
B3GAT3	SDC4
BMPR2	HNRNPL
BMPR2	STAT5A
BMPR2	LSP1
BMPR2	MECOM
SDC4	PRKCA
SDC4	SDC1
SDC4	ESR2
SDC4	HNRNPL
SDC4	IQGAP1
MTAP	MYC
MTAP	EIF2B1
GCNT3	GXYLT1
GCNT3	B3GNT3
GCNT3	MUC2
GCNT3	MUC17
GCNT3	PNPT1
MYC	SDC1
MYC	ESR2
MYC	HIST1H1A
MYC	HSD17B2
MYC	CUL1
MYC	PRKCA
MYC	IQGAP1
MYC	STAT5A
MYC	PIN1
MYC	TPP1
MYC	CALM1
MYC	LSP1
TSC22D3	HSD17B2
AMPD3	ASB13
AMPD3	LRR1
AMPD3	HECTD2
AMPD3	CUL1
CCDC88A	TPP1
ASB13	UBE2E1
ASB13	ESR2
STAT5A	SDC1
STAT5A	ESR2
STAT5A	SVIL
STAT5A	PRKCA
STAT5A	MECOM
STAT5A	YWHAG
HNRNPL	GALNT10
HNRNPL	CUL1
HNRNPL	EIF2B1
HNRNPL	RAI1
HNRNPL	IQGAP1
HNRNPL	HIST1H1A
YWHAG	ESR2
YWHAG	EML3
YWHAG	SVIL
YWHAG	CALM1
YWHAG	PIN1
YWHAG	TINF2
YWHAG	PRKCA
TPP1	ESR2
TPP1	TINF2
CCDC91	TESC
HIST1H1A	SIRT7
HIST1H1A	PRKCA
HIST1H1A	IQGAP1
UBE2E1	LRR1
UBE2E1	HECTD2
UBE2E1	CUL1
TESC	RAI1
RAI1	PIN1
RAI1	SIRT7
RAI1	MECOM
RAI1	ESR2
SVIL	CALM1
SVIL	IQGAP1
LYPD3	LSP1
LYPD3	ESR2
LYPD3	GALNT10
CUL1	CALM1
HECTD2	MECOM
PRKCA	PIN1
PRKCA	CALM1
PRKCA	IQGAP1
CALM1	IQGAP1
CALM1	ESR2
B3GNT3	PNPT1
B3GNT3	GXYLT1
B3GNT3	MUC2
B3GNT3	MUC17
LRR1	MECOM
IQGAP1	GOLIM4
IQGAP1	SIRT7
MUC2	GALNT10
SIRT7	ESR2
SIRT7	PNPT1
HSD17B2	ESR2
SDC1	ESR2
EIF2B1	ESR2
GALNT10	MUC17
