#tail	head
CDC5L	PRPF4
CDC5L	GEMIN6
CDC5L	TNS2
CDC5L	SNRNP70
CDC5L	LSM6
CDC5L	HRK
CDC5L	NCBP2
CDC5L	RFX1
CDC5L	SYNCRIP
CDC5L	SNRPB
CDC5L	YBX1
SNRPB	NFKB1
SNRPB	LSM6
SNRPB	STRAP
SNRPB	PSMA3
SNRPB	PRPF4
SNRPB	NCBP2
SNRPB	SNRNP70
SNRPB	SYNCRIP
SNRPB	YBX1
SNRPB	GEMIN6
LSM6	NCBP2
LSM6	RFX1
LSM6	YBX1
LSM6	PRPF4
LSM6	SNRNP70
PRPF4	YBX1
PRPF4	NFKBIE
PRPF4	NCBP2
PRPF4	SNRNP70
STRAP	LSM14A
STRAP	GEMIN6
STRAP	SNRNP70
STRAP	RPSA
STRAP	SDC4
STRAP	PTCH1
GEMIN6	SNRNP70
HRK	VSX1
HRK	LHX3
FOXO4	CARTPT
FOXO4	FASLG
FOXO4	PTCH1
FOXO4	NFKBIE
FOXO4	YBX1
FOXO4	LSM14A
TNFRSF1B	PSMA3
TNFRSF1B	PSMB8
TNFRSF1B	SLC25A1
REV1	KAT5
REV1	POLDIP2
REV1	POLI
CARTPT	CHRNA4
CARTPT	KAT5
CARTPT	NFKB1
CARTPT	SLC25A1
CARTPT	FAS
NFKBIE	NFKB1
RPSA	SNRNP70
RPSA	NCBP2
RPSA	LSM14A
RPSA	ATP1B3
RPSA	SYNCRIP
RPSA	YBX1
RPSA	POLDIP2
RPSA	SDC4
SYNCRIP	NFKB1
SYNCRIP	SDC4
SYNCRIP	BLMH
SYNCRIP	NCBP2
SYNCRIP	SNRNP70
SYNCRIP	LSM14A
SYNCRIP	YBX1
POLI	KAT5
SNRNP70	YBX1
SNRNP70	LSM14A
SNRNP70	ATP1B3
SNRNP70	POLDIP2
SNRNP70	SDC4
SNRNP70	NCBP2
ATP1B3	CHRNA4
ATP1B3	SDC4
PSMA3	PSMB8
PSMA3	NFKB1
PSMA3	SPOPL
PSMA3	BLMH
LHX3	UBR3
LHX3	BLMH
SDC4	POLDIP2
SDC4	YBX1
SDC4	LSM14A
PSMB8	SPOPL
PSMB8	NFKB1
PSMB8	BLMH
RFX1	ACTG2
RFX1	TNS2
RFX1	PTCH1
RFX1	C2orf15
NFKB1	KAT5
NFKB1	BLMH
NFKB1	FASLG
FAS	FASLG
YBX1	ACTG2
YBX1	NCBP2
YBX1	SLC25A1
KAT5	ACTG2
BLMH	VSX1
NCBP2	SLC25A1
UBR3	VSX1
CHRNA4	ACTG2
LSM14A	PTCH1
POLDIP2	TNS2
C2orf15	VSX1
FASLG	TNS2
