#tail	head
SORBS3	FAM214B
SORBS3	TPM3
CRKL	VAV1
CRKL	ERBB2
RAF1	ETS2
RAF1	VAV1
MATK	PTPN12
FAM214B	ELF2
FAM214B	MAX
FGF23	IGHG3
FGF23	FGFR2
FGF23	KL
FGF23	IGLC3
FGF23	NCKAP1L
TFE3	GANAB
TFE3	PDCD6IP
PDCD6IP	PDCD6
FGF8	GSK3B
FGF8	VAV1
FGF8	H2AFX
FGF8	IGHG3
FGF8	FGFR2
FGF8	LAT2
ADIPOQ	MED15
UBQLN4	PSMD2
IGHG3	IGLC3
IGHG3	ICOS
IGHG3	LAT2
IGHG3	KL
IGHG3	ERBB2
FANCF	USP1
FANCF	DCLRE1B
FANCF	MAX
SERF2	DCLRE1B
HIST1H2BG	HIST1H4E
HIST1H2BG	ELF2
HIST1H2BG	MAX
HIST1H2BG	MUS81
HIST1H2BG	CCDC59
VTI1A	IGF2R
VTI1A	HAUS1
IGLC3	ICOS
IGLC3	NCKAP1L
IGLC3	LAT2
IGLC3	ERBB2
LAT2	KL
LAT2	FGFR2
LAT2	VAV1
GANAB	H2AFX
FGFR2	ELF2
FGFR2	VAV1
FGFR2	KL
GSK3B	DUSP9
KL	ERBB2
KL	VAV1
KL	ICOS
TBPL2	MAP4K4
TBPL2	TAF3
IGF2R	ETS2
IGF2R	MAX
MTCH1	TPM3
MTCH1	ERBB2
MTCH1	PSMD2
MAPRE2	MAX
MAPRE2	LMO2
MAPRE2	DCTN1
DCTN1	LMO2
TPST2	DUSP9
MRPS5	ILF3
NCKAP1L	ERBB2
NCKAP1L	ICOS
ERBB2	MAX
ERBB2	VAV1
ERBB2	DUSP9
H2AFX	MUS81
H2AFX	MAX
LRCH4	MAX
USP1	EME1
USP1	DCLRE1B
USP1	MUS81
ELOVL7	ILF3
DCLRE1B	EME1
DCLRE1B	MUS81
DCLRE1B	PSMD2
EME1	MAX
VAV1	ETS2
VAV1	ICOS
RAP2A	MAP4K4
MED20	LMO2
MED20	MAX
LMO2	ELF2
CORO1A	ELF2
