#tail	head
PRKDC	ZBTB2
PRKDC	RPS4X
PRKDC	GAPDH
PRKDC	YBX1
PRKDC	VCAM1
NME5	B4GALT5
SLURP1	CHRND
SLCO1B1	SP1
SLCO1B1	GAPDH
SLCO1B1	CYP2C8
SLCO1B1	IL12B
CAND1	RPS25
IL12B	HIST1H4A
IGF2	SLC30A3
IGF2	N4BP3
NTF4	FGF9
NTF4	TCF3
NTF4	SP1
CFB	CFH
CFB	SLC30A4
SLC30A4	NME1
SLC30A4	SP1
RPP21	RPS25
ELOC	PSAT1
PSME3	MAX
PSME3	VCAM1
PSME3	ADAP1
PSME3	PRICKLE1
OTX1	NOTCH2NLA
CHMP4B	NHLH1
CHMP4B	MVP
CHMP4B	GABARAPL2
NEMF	EIF2S2
PRDX1	GABARAPL2
PRDX1	FN1
B4GALT5	KERA
PHF12	SP1
HIST3H3	SAP30
GABARAPL2	TCF3
GABARAPL2	RPS25
GABARAPL2	RPL23
GABARAPL2	CHMP6
SPAG7	HIST1H2BC
VCAM1	RPL23
VCAM1	RPL17
VCAM1	GABPA
LAMB3	KERA
FN1	BAG2
FN1	COMP
FN1	YBX1
FN1	PRPF4
FN1	RPL17
FN1	RPL23
FN1	SLC47A1
HSPG2	KERA
RPS25	EIF3F
HIST1H3A	PRPF4
HIST1H3A	CPVL
HIST1H3A	PCGF1
CTPS1	PSAT1
CTPS1	NME1
PRPF4	GPKOW
LCK	RPS4X
LCK	GAPDH
YBX1	SNRPN
COMP	ITGA5
KERA	DCN
SP1	MAX
SP1	CCNE1
SP1	GAPDH
SP1	GABPA
SP1	SLC30A3
SP1	FGF9
NIF3L1	NME1
NME1	SLC30A3
GAPDH	TCF3
GAPDH	HIST1H2BC
GAPDH	PTPN18
CCNE1	FGF9
CCNE1	CINP
CCNE1	POLD1
TCF3	PAX6
TCF3	KRTCAP2
MAX	BCL9L
MAX	GABPA
HIST1H2BC	SAP30
HIST1H2BC	RPS4X
EIF2S2	RPS4X
BLMH	ZBTB1
PAX6	GABPA
