#tail	head
RPL22L1	RPL3L
RPL22L1	EIF4A3
RPL22L1	RPS4Y2
RPL22L1	UPF2
RPL22L1	SMG7
RPL22L1	RPL23A
RPL22L1	TRAM1
RPL22L1	MDM2
RPL22L1	UPF1
MDM2	COPS5
MDM2	SMG7
MDM2	HNF4A
MDM2	UBB
MDM2	TNF
MDM2	IPO7
MDM2	CYP3A4
MDM2	ZNF668
MDM2	RPL23A
MDM2	ESRRA
MDM2	ABCC2
MDM2	ADRB2
ZNF512	NMNAT1
ZNF512	ZNF668
CDC5L	HNF4A
CDC5L	SH3BP5
CDC5L	UPF1
CDC5L	IPO7
CDC5L	EIF4A3
CDC5L	UPF2
CDC5L	COPS5
CDC5L	NMNAT1
HNF4A	HNF1A
HNF4A	ABCC2
HNF4A	ADRB2
HNF4A	TMED4
HNF4A	NCOA3
HNF4A	GSTA4
HNF4A	TNF
HNF4A	ESRRA
HNF4A	COPS5
HNF4A	FGF9
HNF4A	GSTA3
HNF4A	UPF1
HNF4A	NMNAT1
HNF4A	FBXO8
HNF4A	FGF7
HNF4A	CCNG2
HNF4A	CYP3A4
HNF4A	HSD17B7
RPS4Y2	TRAM1
RPS4Y2	EIF4A3
RPS4Y2	RPL3L
RPS4Y2	UPF1
RPS4Y2	SMG7
RPS4Y2	UPF2
RPS4Y2	RPL23A
IPO7	SLC25A3
IPO7	RPL23A
VAV3	FGF7
VAV3	FGF9
SLC25A3	ESRRA
SLC25A3	TMED4
SLC25A3	ADRB2
SLC25A3	COPS5
SLC25A3	NFKB1
GSTA4	ABCC2
GSTA4	CYP3A4
GSTA4	TNF
GSTA3	TNF
GSTA3	ABCC2
GSTA3	CYP3A4
ZNF668	HNF1A
HNF1A	FBXO8
HNF1A	SH3BP5
HNF1A	NCOA3
HNF1A	SMG7
HNF1A	FGF7
HNF1A	CYP3A4
HNF1A	RPL23A
HNF1A	FGF9
HNF1A	ABCC2
HSD17B7	ESRRA
HSD17B7	CCDC158
HSD17B7	NFKB1
HSD17B7	FGF9
HSD17B7	NCOA3
HSD17B7	CCNG2
HSD17B7	NMNAT1
HSD17B7	CYP3A4
HSD17B7	TNF
TCEA2	EIF4A3
TCEA2	BTBD6
NFKB1	FBXO8
NFKB1	CYP3A4
NFKB1	NCOA3
NFKB1	TNF
NFKB1	ESRRA
NFKB1	FGF9
NFKB1	ABCC2
NFKB1	HIST1H1B
NFKB1	COPS5
NFKB1	UBB
PLA2G4F	HIST1H1B
PLA2G4F	SH3BP5
PLA2G4F	NCOA3
UBB	FGF7
UBB	BTBD6
UBB	FGF9
UBB	ADRB2
UBB	REV3L
UBB	TNF
ESRRA	CYP3A4
ESRRA	CCDC158
ESRRA	ADRB2
ESRRA	CCNG2
ESRRA	FGF9
ESRRA	TMED4
ESRRA	NCOA3
ESRRA	FGF7
ESRRA	MYLK
ESRRA	NMNAT1
ESRRA	TNF
EIF4A3	UPF1
EIF4A3	SMG7
EIF4A3	RPL3L
EIF4A3	UPF2
EIF4A3	RPL23A
REV3L	HIST1H1B
SH3BP5	NCOA3
RPL3L	RPL23A
RPL3L	UPF2
RPL3L	SMG7
RPL3L	TRAM1
RPL3L	UPF1
ADRB2	TNF
NCOA3	CCNG2
NCOA3	TNF
NCOA3	ABCC2
NCOA3	FGF9
UPF2	UPF1
UPF2	RPL23A
UPF2	SMG7
TRAM1	RPL23A
ABCC2	CYP3A4
ABCC2	TNF
ABCC2	NMNAT1
UPF1	SMG7
UPF1	COPS5
UPF1	RPL23A
NMNAT1	TNF
NMNAT1	FGF9
COPS5	RPL23A
COPS5	BTBD6
MYLK	TNF
SMG7	RPL23A
FGF7	FGF9
FGF7	TNF
CYP3A4	FGF9
CYP3A4	TNF
CCDC158	FGF9
CCDC158	TNF
TNF	FGF9
TNF	CCNG2
TNF	HIST1H1B
FGF9	CCNG2
