#tail	head
STAT6	SYK
STAT6	TMEM59L
STAT6	TRIM28
STAT6	NTRK1
STAT6	MAP3K14
STAT6	IL1R1
STAT6	ZEB1
STAT6	CTNNB1
STAT6	HOXA2
STAT6	CAMK2D
STAT6	GNL2
STAT6	ANKRD28
TRPM1	CAMK2D
TRPM1	PXN
TRPM1	CPNE1
TRPM1	MYC
MYB	KPNB1
MYB	E2F1
MYB	MYC
MYB	ANKRD28
MYB	HOXA2
MYB	TRIM28
MYB	ZEB1
MYB	RAG2
MYB	ESR1
MYB	CPNE1
MYB	HIST1H2BF
CTNNB1	PXN
CTNNB1	CGA
CTNNB1	XRCC5
CTNNB1	NR5A1
CTNNB1	NTRK1
CTNNB1	TRIM3
CTNNB1	IFNA1
CTNNB1	ESR1
CTNNB1	PCBP2
CTNNB1	IL6
CTNNB1	MMP7
CTNNB1	TRIM28
CTNNB1	HIST1H2BF
CTNNB1	MCM7
CTNNB1	FZD8
CTNNB1	ELAVL1
CTNNB1	ARNT
CTNNB1	MYC
CTNNB1	THRAP3
CTNNB1	U2AF2
CTNNB1	HNRNPM
FZD8	CGA
FZD8	IL6
FZD8	IFNA1
FZD8	NTF4
TRIM3	KPNB1
TRIM3	E2F1
TRIM3	ARNT
TRIM3	MYC
IFNA1	C4B_2
IFNA1	PLG
IFNA1	ARNT
IFNA1	IL1R1
IFNA1	ESR1
IFNA1	IL6
PSMB10	SPRED2
PSMB10	MAP3K14
HLCS	SPATA46
HLCS	PDE4C
PCED1B	THRAP3
PCED1B	S100PBP
PCED1B	CNOT1
CGA	ESR1
CGA	IL6
CGA	CNOT1
CGA	MMP7
CGA	MYC
CGA	THRAP3
CGA	ARNT
CGA	NR5A1
PLG	IL6
PLG	LAMC2
PLG	MMP7
APBB1	ESR1
APBB1	SF3B2
APBB1	THRAP3
APBB1	U2AF2
APBB1	HIST1H2BF
CNOT1	MMP7
CNOT1	NTRK1
CNOT1	THRAP3
CNOT1	ESR1
TMEM59L	ARNT
TMEM59L	E2F1
TMEM59L	MYC
ORC6	XRCC5
ORC6	MCM7
NSA2	TYW5
NSA2	GNL2
IL6	ESR1
IL6	HIST1H2BF
IL6	C4B_2
IL6	MYC
IL6	IL1R1
IL6	ARNT
IL6	NR5A1
CPNE1	ESR1
CPNE1	NTRK1
CPNE1	ZEB1
ITGAX	PXN
ITGAX	LAMC2
PXN	HNRNPM
PXN	ARNT
PXN	SYK
PXN	LAMC2
PXN	ZEB1
PXN	XRCC5
MAP3K14	IL1R1
MAP3K14	HNRNPM
HOXA2	HIST1H2BF
HOXA2	ZEB1
LAMC2	MMP7
LAMC2	ZEB1
ARNT	TRIM28
ARNT	NR5A1
ARNT	ESR1
ARNT	CAMK2D
ARNT	ELAVL1
ARNT	MYC
ARNT	U2AF2
ESR1	XRCC5
ESR1	GNL2
ESR1	IGKV4-1
ESR1	E2F1
ESR1	ALYREF
ESR1	ELAVL1
ESR1	U2AF2
ESR1	SYK
ESR1	MMP7
ESR1	TRIM28
ESR1	HIST1H2BF
ESR1	MED24
ESR1	ANKRD28
ESR1	MYC
ESR1	THRAP3
ESR1	HNRNPM
E2F1	SPRED2
E2F1	FIGNL1
E2F1	ZEB1
E2F1	XRCC5
E2F1	MCM7
E2F1	KPNB1
E2F1	MYC
E2F1	THRAP3
E2F1	TRIM28
E2F1	HIST1H2BF
TRIM28	ZNF528
TRIM28	NR5A1
TRIM28	NTRK1
TRIM28	U2AF2
TRIM28	MYC
XRCC5	HIST1H2BF
XRCC5	MYC
XRCC5	NTRK1
MYC	NR5A1
MYC	MCM7
MYC	ELAVL1
MYC	PDE4C
MYC	CAMK2D
MYC	HIST1H2BF
MYC	PCBP2
MYC	RRP8
MYC	KPNB1
MYC	THRAP3
MYC	U2AF2
MYC	HNRNPM
MYC	SYK
THRAP3	U2AF2
THRAP3	MCM7
THRAP3	MED24
THRAP3	SF3B2
THRAP3	NTRK1
THRAP3	HNRNPM
FIGNL1	NTRK1
SPATA46	TYW5
NTF4	SYK
NTF4	ZEB1
NTF4	IGKV4-1
CAMK2D	QKI
CAMK2D	ANKRD28
RRP8	GNL2
RRP8	HIST1H2BF
SPRED2	ELAVL1
SF3B2	ELAVL1
SF3B2	U2AF2
SF3B2	NTRK1
SF3B2	ALYREF
SF3B2	PCBP2
SF3B2	HNRNPM
S100PBP	ELAVL1
U2AF2	NTRK1
U2AF2	KPNB1
U2AF2	ALYREF
U2AF2	PCBP2
U2AF2	ELAVL1
U2AF2	QKI
U2AF2	HNRNPM
MCM7	NTRK1
MED24	QKI
MED24	KPNB1
C4B_2	IGKV4-1
IGKV4-1	SYK
KPNB1	ELAVL1
KPNB1	NTRK1
KPNB1	HIST1H2BF
ELAVL1	QKI
ELAVL1	ZNF528
ELAVL1	NTRK1
ELAVL1	HNRNPM
ELAVL1	NR5A1
ELAVL1	ALYREF
ELAVL1	PCBP2
ANKRD28	NTRK1
HIST1H2BF	ZEB1
GNL2	NTRK1
ALYREF	NR5A1
ALYREF	NTRK1
ALYREF	PCBP2
ALYREF	HNRNPM
QKI	NTRK1
QKI	PCBP2
MMP7	NR5A1
HNRNPM	NR5A1
HNRNPM	NTRK1
HNRNPM	PCBP2
PCBP2	NTRK1
