#tail	head
CUL2	UBE2D4
CUL2	TRIM44
CUL2	CAB39
CUL2	DPYSL3
CUL2	IDH1
IDH1	RDH11
IDH1	CAB39
IDH1	NME5
DACH1	TRIM44
DACH1	SMAD1
MAP4K2	RAB8A
MAP4K2	ETV4
MAP4K2	STAT5A
TCF12	STAT5A
TCF12	RIN1
TCF12	NEUROD1
NME5	HAS1
NME5	ADH1C
NME5	MECR
NME5	ADH4
KIAA0753	FOPNL
KIAA0753	CEP290
KIAA0753	KIZ
CAB39	PRKAA2
CAB39	CYP1A1
UBTD1	UBE2D4
SMAD1	GSK3B
SMAD1	NEUROD1
GSK3B	SIRT1
GSK3B	STAT5A
GSK3B	DPYSL3
GSK3B	DAB2IP
RAB8A	CEP290
UGDH	ADH4
UGDH	SLC35A3
UGDH	SIRT1
UGDH	STAT5A
UGDH	HAS1
ABCA4	ALDH1A2
ABCA4	RDH11
CYP1A1	ALDH1A2
CYP1A1	SIRT1
ADH1C	MECR
ADH1C	ADH4
ADH1C	ALDH1A2
CEP290	FOPNL
TRIM69	UBE2D4
TRIM69	TRIM44
DPYSL3	KIZ
ADH4	MECR
ADH4	ALDH1A2
RIN1	ETV4
MECR	RDH11
PRKAA2	SIRT1
PRKAA2	STAT5A
PRKAA2	ARRDC3
KIZ	STAT5A
UBE2D4	ALDH1A2
DAB2IP	STAT5A
HAS1	SLC35A3
ALDH1A2	STAT5A
ARRDC3	STAT5A
