#tail	head
LDHB	SEPT7
LDHB	PHGDH
LDHB	PKM
LDHB	SPTAN1
LDHB	ADH5
LDHB	ESR2
TUBB6	LRRK2
TUBB6	MYC
ALAS1	ADH5
ALAS1	APP
C1QBP	SLC39A6
C1QBP	TRAF1
C1QBP	GNAS
LUZP1	SYNPO
LUZP1	PHGDH
LUZP1	SPTAN1
LUZP1	ESR2
MRPL28	APP
MRPL28	ILF2
PML	EGFR
PML	CASP3
PML	DAXX
PML	LRRK2
PML	APP
NAPG	FDFT1
NAPG	DDX5
NAPG	ILF2
NAPG	SPTAN1
NAPG	CLU
LRRK2	MAP2K4
SLC39A8	MT2A
SLC39A8	CLU
SLC39A8	CASP3
SIAH1	PPP2R5D
SIAH1	KATNAL1
SIAH1	MAP3K5
PHGDH	APP
PHGDH	DDX5
PHGDH	EGFR
PHGDH	U2AF2
PHGDH	DDX39B
PHGDH	ADH5
PHGDH	CLU
PHGDH	ELAVL1
BRK1	ESR2
BRK1	NRG1
BRK1	IGKV1-17
RCHY1	MT2A
SNRPD1	ESR2
SNRPD1	ELAVL1
SNRPD1	SMNDC1
SNRPD1	DDX5
SNRPD1	HNRNPC
SNRPD1	ILF2
SNRPD1	PRPF38A
ILF2	PLRG1
ILF2	DDX5
ILF2	SPTAN1
ILF2	U2AF2
DDX39B	HNRNPC
FBXO6	EEF1D
FBXO6	DDX5
FBXO6	EGFR
FBXO6	PKM
SLC39A13	MT2A
GNAS	MAZ
GNAS	PKM
GNAS	SPTAN1
GNAS	ADM
GNAS	SYNPO
GNAS	MYC
EEF1D	ESR2
EEF1D	PKM
EEF1D	SYNPO
EEF1D	U2AF2
EEF1D	MT2A
PLRG1	DDX5
PLRG1	RBM5
PLRG1	ESR2
PLRG1	DNAJC8
PLRG1	ELAVL1
HSF1	MAP2K4
HSF1	TRERF1
HSF1	ATP6V1A
HSF1	SLC39A6
HSF1	PKM
CD40	TRAF1
CD40	XRCC6
SLC39A6	APP
SLC39A6	MDM4
HNRNPC	RBM5
HNRNPC	MT2A
HNRNPC	ELAVL1
HNRNPC	U2AF2
ESR2	RBM5
ESR2	CASP3
ESR2	SEPT7
ESR2	APP
ESR2	SFSWAP
ESR2	SYNPO
PKM	FUS
PKM	EGFR
PKM	ATP6V1A
PKM	APP
PKM	ADH5
PKM	FDFT1
KLHL40	LRRC29
KLHL40	MYOD1
KLHL40	FUS
NRG1	MAZ
NRG1	IGHM
NRG1	EGFR
MT-ND1	ADK
MT-ND1	TIMMDC1
ADK	GMPS
ADK	MYC
ADK	MYOD1
ADK	NUDT2
EGFR	AHSG
EGFR	DDX5
EGFR	APP
EGFR	FDFT1
EGFR	MAP2K4
EGFR	CLU
SMNDC1	FUS
SMNDC1	DDX5
SMNDC1	MAZ
MAP2K4	MAP3K5
C9orf43	MYC
FDFT1	CASP3
FDFT1	SEPT7
SPTAN1	CASP3
SPTAN1	FUS
SPTAN1	ATP6V1A
SPTAN1	MT2A
SPTAN1	SYNPO
SPTAN1	SEPT7
DNAJC8	ELAVL1
TNFRSF19	MYOD1
ELAVL1	ATP6V1A
ELAVL1	CASP3
ELAVL1	SEPT7
ELAVL1	KATNAL1
ELAVL1	DDX5
ELAVL1	NKAPD1
PPP2R5D	MAZ
PLEKHB1	GATA1
MYC	XRCC6
MYC	ATP6V1A
MYC	DEK
MYC	MYOD1
MYC	DAXX
MYC	SFSWAP
MYC	MAP3K5
MYC	APP
MYC	MAZ
XRCC6	CLU
XRCC6	U2AF2
AHSG	APP
NUDT2	GMPS
CASP3	U2AF2
CASP3	MT2A
CASP3	APP
CASP3	DEK
GATA1	CLU
GATA1	TRERF1
GATA1	RBM5
GATA1	APMAP
GATA1	ADM
ADH5	GMPS
GMPS	DDX5
ATP6V1A	SEPT7
PRPF38A	RBM5
PRPF38A	NKAPD1
PRPF38A	FUS
U2AF2	RBM5
U2AF2	SEPT7
U2AF2	FUS
U2AF2	DDX5
FAM71F1	MYOD1
TRAF1	DDX5
TRAF1	MAP3K5
MT2A	MAZ
MT2A	APP
MT2A	CLU
DDX5	SEPT7
DDX5	MYOD1
TRERF1	MAZ
TRERF1	MYOD1
MAP3K5	MYOD1
SFSWAP	MAZ
ADM	APP
