#tail	head
MAT2A	FBXO6
MAT2A	CYLD
MAT2A	METTL3
SYNJ1	PICALM
SYNJ1	HBEGF
SYNJ1	GRAP2
SYNJ1	EGFR
BCAR1	TNXB
BCAR1	USP2
BCAR1	FN1
BCAR1	COL6A1
CYLD	KRT1
CYLD	RPL27
CYLD	EGFR
CAV1	ERBB2
CAV1	PKD2
CAV1	HBEGF
CAV1	APP
CAV1	ATP13A2
CAV1	COL6A1
SGF29	PHGDH
SGF29	PICALM
ENPP1	SLC6A14
RPS27A	UBE2V1
RPS27A	RPS23
RPS27A	HBEGF
RPS27A	RPL27
RPS27A	FN1
RPS27A	EGFR
RPS27A	FBXO6
FLII	PHGDH
SLC4A8	ACACA
LAMC2	COL6A1
ATP13A2	APP
RPL27A	RPL36A
IL4R	ERBB2
IL4R	TXLNA
COL6A1	FBXO6
COL6A1	TNXB
DNAJC6	SNAP91
DNAJC6	EGFR
DNAJC6	ERBB2
DNAJC6	PCK1
GCAT	FBXO6
ERBB2	GRAP2
PHGDH	APP
TMEM248	PKD2
FN1	KRT1
FN1	PICALM
FN1	TUBA1B
FN1	EGFR
FN1	TNXB
ACACA	FBXO6
ACACA	EGFR
GAS8-AS1	APP
SNAP91	EGFR
SNAP91	HBEGF
SNAP91	TUBA1B
KRT1	METTL3
GRAP2	HBEGF
GRAP2	EGFR
RPL36A	SLC6A14
TUBA1B	OFD1
EGFR	PICALM
EGFR	HBEGF
EGFR	APP
EGFR	RNF125
APP	RNF125
APP	PICALM
