#tail	head
AKR1A1	ITPA
AKR1A1	ALDH3A2
TUBAL3	NEK4
AURKA	TCERG1
AURKA	EGLN3
AURKA	SORBS2
AURKA	EGFR
AURKA	TPX2
AURKA	PCNT
IGLV1-51	MET
IGLV1-51	IGHG3
IGLV1-51	LYN
IGLV1-51	EGFR
IGLV1-51	JCHAIN
IGLV1-51	BDNF
SNU13	EXOSC5
SNU13	UTP11
SNU13	NOL6
SNU13	TCERG1
SNU13	SNRPC
SNU13	CD2BP2
SNU13	IMP3
ATP5F1B	TMPO
ATP5F1B	EGLN3
ATP5F1B	SLC35F1
ATP5F1B	EGFR
ATP5F1B	NEK4
ATP5F1B	BYSL
JUP	SORBS2
JUP	EGFR
KLHL6	BYSL
KLHL6	TMPO
NEK4	TMPO
NEK4	LRRC42
EXOSC5	UTP11
EXOSC5	NOL6
EXOSC5	IMP3
EXOSC5	PRKAG2
NXF1	LYN
NXF1	ITPA
NXF1	NOL6
NXF1	SNRPC
NXF1	CD2BP2
NXF1	LRRC42
NXF1	IPO13
IGHG3	IGKV1-16
IGHG3	EGFR
IGHG3	MET
IGHG3	LYN
IGHG3	BDNF
IGHG3	IGKV2D-30
TPX2	PCNT
TPX2	EGLN3
TCERG1	CD2BP2
TCERG1	SNRPC
SNRPC	CD2BP2
SNRPC	SS18L1
SNRPC	RBM11
SLC35F1	GJA8
SLC35F1	NPY2R
SORBS2	EGFR
SORBS2	TMPO
SORBS2	DNAJA3
PRKAG2	FARSA
DNAJA3	EGLN3
DNAJA3	MET
DNAJA3	EGFR
ATF3	SS18L1
ATF3	FAM81B
ATF3	EGFR
FARSA	TMPO
FARSA	EGLN3
FARSA	EGFR
IMP3	UTP11
IMP3	NOL6
NPY2R	IPO13
IGKV1-16	EGFR
IGKV1-16	LYN
IGKV1-16	JCHAIN
IGKV1-16	MET
IGKV1-16	BDNF
TMPO	EGLN3
LYN	RBM11
LYN	EGFR
LYN	IGKV2D-30
LYN	MET
CD2BP2	EGLN3
BDNF	IGKV2D-30
IGKV2D-30	EGFR
IGKV2D-30	MET
IGKV2D-30	JCHAIN
NOL6	UTP11
NOL6	EGFR
IPO13	ALDH3A2
IPO13	EGFR
FAM81B	PCNT
EGFR	ALDH3A2
EGFR	ITPA
EGFR	MET
