#tail	head
SYNGR1	NOG
SYNGR1	EBP
SYNGR1	DMBX1
SNRPG	ZC3H18
SNRPG	HIST1H3J
SNRPG	CLNS1A
SNRPG	SNRNP70
PRSS2	MMP9
PRSS2	NOG
PRSS2	REG3G
PDGFB	MYC
PDGFB	PIP4K2C
PDGFB	NOG
PDGFB	MMP9
RPS20	CYLD
RPS20	NEK4
RPS20	HIST1H1E
RPS20	MYC
RPS20	HIST1H3J
RPS20	TRIM25
RPS20	UBC
GAR1	SNRNP70
GAR1	HIST1H1E
GAR1	MYC
GAR1	CLNS1A
HIST1H3J	MYC
HIST1H3J	HIST1H1E
HIST1H3J	ATF2
HIST1H3J	NOG
HIST1H3J	ANAPC1
HIST1H3J	NCAPD3
HIST1H3J	SNRNP70
RIC8A	GNAI2
NEK4	IRS4
NEK4	CLNS1A
NEK4	C21orf58
UBE2S	MYC
UBE2S	FBXL8
UBE2S	ZC3H18
UBE2S	ANAPC1
UBE2S	UBE3B
UBE2S	TRIM25
UBE2S	UBC
UBE2S	CYLD
IRS4	TP53BP2
IRS4	TRIM25
IRS4	MYC
UBC	CLNS1A
UBC	FBXL8
UBC	UBE3B
UBC	CYLD
UBC	TRIM25
UBC	DMBX1
UBC	UBE2B
UBC	MYC
UBC	ANAPC1
UBC	UBE2H
SNRNP70	GNAI2
SNRNP70	BMP2K
SNRNP70	MYC
SNRNP70	CLNS1A
NCAPD3	PIP4K2C
NCAPD3	MYC
PPIG	NOG
PPIG	ATF2
PPIG	ZC3H18
EBP	GNAI2
UBE2B	UBE3B
UBE2B	NOG
UBE2B	MYC
UBE2B	FBXL8
UBE2B	ANAPC1
REG3G	TRIM25
MYC	NOG
MYC	ZC3H18
MYC	PPP1R2
MYC	TRIM25
MYC	MMP9
MYC	BMP2K
MYC	PPP1R3B
MYC	GYG1
ANAPC1	NOG
ANAPC1	UBE2H
ANAPC1	TRIM25
GNAI2	NOG
GNAI2	PIP4K2C
CYLD	CLNS1A
CYLD	HIST1H1E
CYLD	ATF2
CYLD	NOG
GYG1	NOG
GYG1	PPP1R3B
TP53BP2	PPP1R2
C21orf58	NOG
UBE3B	UBE2H
NOG	PPP1R3B
NOG	PPP1R2
NOG	UBE2H
NOG	TRIM25
NOG	HIST1H1E
NOG	ATF2
ATF2	UBE2H
ZC3H18	HIST1H1E
TRIM25	CLNS1A
FBXL8	UBE2H
