#tail	head
UBIAD1	RNF4
UBIAD1	BET1
CCDC117	OGA
CCDC117	ELAVL1
ETS1	NF1
ETS1	HIC1
ETS1	APP
ETS1	SEC24C
ETS1	NOG
ETS1	ELAVL1
ETS1	UBA5
SIAH1	AXIN2
SIAH1	AMPD2
SIAH1	PIAS1
SIAH1	UBE2B
KRT33B	CYP19A1
KRT33B	KRT78
KRT33B	CGA
ADORA2A	CGA
ADORA2A	EGF
ADORA2A	AMPD2
ZNF318	MIER2
ZNF318	KLK3
ZNF318	OGA
SRY	POU3F4
SRY	ZNF711
SRY	KLK3
SRY	PIAS1
AMPD2	NAE1
AMPD2	TRIM69
AMPD2	TRIM25
AMPD2	APP
AMPD2	DARS
AMPD2	OGA
AMPD2	RNF4
PIGB	ALG8
PIGB	ALG10
PIAS1	CGA
PIAS1	RNF4
PIAS1	KLK3
PIAS1	MEIS1
PIAS1	NOG
PIAS1	CYP19A1
PIAS1	CEP250
NF1	AXIN2
NF1	RIN2
SMPDL3B	CGA
SMPDL3B	RPN1
SMPDL3B	NOG
MSRB2	NOG
MSRB2	ELAVL1
R3HCC1L	MAGOH
R3HCC1L	OGA
KLK3	CDK11B
KLK3	CYP19A1
KLK3	EGF
KLK3	POU6F2
TXNL4A	MAGOH
PAX2	MEIS1
PAX2	NOG
PAX2	LRRTM4
PAX2	BET1
PAX2	CHML
PAX2	TRIM25
CYP19A1	APP
CYP19A1	EIF2S1
CYP19A1	MAGOH
CYP19A1	EGF
CYP19A1	CGA
E2F6	APP
E2F6	MCRS1
KRT78	KRT13
ZNF174	NOG
ZNF174	ZSCAN1
ZNF174	WDR33
WDR33	RNF4
WDR33	WWOX
WDR33	MAGOH
WDR33	CWC15
WDR33	APP
WDR33	NOG
POU6F2	GCM2
MIER2	MCRS1
HLA-DQA2	SEC24C
HLA-DQA2	KIF3B
HLA-DQA2	AP2M1
TRAPPC1	TRAPPC6A
UBA5	NAE1
UBA5	XPO1
TRIM25	ELAVL1
TRIM25	HIC1
TRIM25	CEP250
TRIM25	CHML
TRIM25	MARF1
TRIM25	OGA
TRIM25	RNF4
TRIM25	WWOX
TRIM25	APP
TRIM25	XPO1
TRIM25	NOG
TRIM25	UBAP2
FLCN	NOG
FLCN	DPEP1
FLCN	APP
EGF	AP2M1
EGF	CGA
EGF	NOG
MAGOH	ELAVL1
MAGOH	CWC15
MAGOH	CGA
IRF7	NOG
IRF7	PKN2
OGA	SEC24C
OGA	MEIS1
OGA	NOG
TRIM69	UBE2B
TRIM69	APP
TRIM69	NOG
TRIM69	WWOX
AXIN2	NOG
CGA	EIF2S1
CGA	APP
EPB41L5	RPN1
EPB41L5	APP
EPB41L5	SEC24C
ZSCAN1	APP
TRAPPC6A	GORASP1
TRAPPC6A	UBAP2
TRAPPC6A	SEC24C
TRAPPC6A	CHML
PTF1A	LRRTM4
PTF1A	ZNF711
PTF1A	XPO1
CWC15	APP
CWC15	ELAVL1
RNF4	RPN1
RNF4	UBE2B
RNF4	XPO1
RNF4	BET1
RNF4	ZNF711
RIN2	ELAVL1
RIN2	CHML
RIN2	NOG
GOSR1	BET1
GOSR1	APP
GOSR1	GORASP1
ELAVL1	RPN1
ELAVL1	WWOX
ELAVL1	XPO1
ELAVL1	NOG
ELAVL1	MARF1
ELAVL1	SEC24C
LRRTM4	MEIS1
ALG8	ALG10
ALG8	ALG5
ALG8	RPN1
ALG8	DPEP1
ALG8	NAE1
EIF2S1	SEC24C
EIF2S1	DARS
EIF2S1	NOG
EIF2S1	RPN1
EIF2S1	BET1
PIGX	ALG10
PIGX	ALG5
NOG	WWOX
NOG	UBE2B
NOG	MEIS1
CDK11B	CEP250
CDK11B	AP2M1
XPO1	GORASP1
XPO1	MCRS1
XPO1	SEC24C
XPO1	NAE1
HIC1	MEIS1
BET1	GORASP1
BET1	APP
ALG5	ALG10
AP2M1	MEIS1
AP2M1	SEC24C
MEIS1	DARS
SEC24C	WWOX
SEC24C	GORASP1
GCM2	WWOX
CHML	APP
WWOX	UBAP2
WWOX	APP
C15orf39	MARF1
C15orf39	APP
DARS	PKN2
NAE1	APP
RPN1	ALG10
