#tail	head
KLRC2	PLCG1
SRC	VDAC3
SRC	FUS
SRC	RCN1
SRC	GNS
SRC	SSR1
SRC	GLRX3
GAPDHS	INPP5J
GAPDHS	KATNA1
GAN	EIF3B
CSNK1D	TGFBR1
CSNK1D	SAFB
CSNK1D	HIF1A
CSNK1D	TRA2A
RHOG	PIK3R1
CIAO1	LEO1
CIAO1	DNA2
CIAO1	SAFB
GLRX3	RRM1
MGAT4C	GNE
ULK1	RPTOR
OAZ1	PSMB3
VDAC3	EIF3B
SSR1	EMP2
SSR1	PPL
SSR1	SAFB
INS	ASPH
INS	ATP1A1
INS	SP1
INS	LEO1
INS	RPTOR
INS	PIK3R1
EIF3B	SAFB
EIF3B	RPS19
PSME3	PSMB9
PSME3	PSMD10
ATP1A1	POLD1
ATP1A1	NELFB
RCN1	BCAR1
COMT	PUF60
POLH	RPA1
POLH	TP53
POLH	RBBP8
POLH	DNA2
TXK	PIK3R1
ACVRL1	PSMB3
SH2B2	GNE
NELFB	ESRRA
ESRRA	CAPN1
ESRRA	BCL2L13
SPCS2	RPN2
ARHGAP11B	RHOQ
ARHGAP11B	RHOH
MUC5B	GALNT2
ARHGAP45	RHOH
ARHGAP45	CBFA2T2
IRF2	ATG7
TP53	PA2G4
TP53	SP1
TP53	RPS19
TP53	ALG3
HIF1A	SP1
HIF1A	ENO1
HIF1A	RPTOR
HIF1A	PPL
BMP8A	TGFBR1
RPS19	ENO1
RPS19	RPN2
RPS19	SP1
ENO1	RPL7
PSMB9	TGFBR1
CBFA2T2	MAP3K11
LAMTOR3	DARS
DST	PUF60
PIK3R1	TGFBR1
PIK3R1	PLCG1
PIK3R1	HGF
MTR	DARS
SP1	PA2G4
SP1	POLD1
SP1	PSMB3
SP1	FUS
PA2G4	SAFB
PA2G4	RPTOR
ASPH	SLC24A3
INPP5J	PLCG1
RPN2	FUS
RPA1	RPL7
SAFB	FUS
PLCG1	IL1RL1
