#tail	head
MAP7D2	SMN1
MAP7D2	P4HA2
MAP7D2	SNRNP70
UTP18	CCT3
UTP18	XPO1
UTP18	RPS7
PHAX	INTS11
PHAX	XPO1
PHAX	SNRNP70
PHAX	TPR
AGO2	IGBP1
AGO2	TPR
AGO2	HIST1H2AD
AGO2	XPO1
AGO2	SMN1
AGO2	SNRNP70
GTF3A	SOX2
GTF3A	MARCKSL1
GTF3A	E2F4
GTF3A	TFAP4
GTF3A	IRF1
TFAP4	TFDP2
TFAP4	HIST1H2AD
TFAP4	SOX2
TFAP4	E2F4
ERMAP	ZC3H18
ERMAP	AP3B1
AP1S1	XPO1
AP1S1	E2F4
AP1S1	AP3B1
AP1S1	GTSE1
AP1S1	TFDP2
CA13	ATP11C
CA13	CAT
IRF1	MBD6
IRF1	CAT
IRF1	ATXN7L1
IRF1	ALDH1A2
IRF1	TFDP2
XDH	ADA
XDH	MT1A
XDH	PPARA
XDH	PXYLP1
XDH	CAT
RPS7	XPO1
RPS7	ZC3H18
PPARA	PDCL
PPARA	TXN
PPARA	MARCKSL1
PPARA	PXYLP1
PPARA	CAT
TXN	CAT
TXN	MT1A
TPR	XPO1
TPR	SMN1
PXYLP1	ALDH1A2
MT1A	CAT
BLOC1S3	XPO1
BLOC1S3	AP3B1
SNRNP70	ADA
SNRNP70	SMN1
SNRNP70	MARCKSL1
SNRNP70	CCT3
SNRNP70	XPO1
CUX1	SOX2
CUX1	ATXN7L1
ATXN7L1	ADA
IGBP1	CCT3
SMN1	XPO1
SMN1	MARCKSL1
SMN1	CCT3
SMN1	ADA
AP3B1	XPO1
CAT	ADA
INTS11	SOX2
INTS11	GPS2
TFDP2	E2F4
TFDP2	HIST1H2AH
TFDP2	ATF5
ATP11C	MARCKSL1
GTSE1	XPO1
GTSE1	P4HA2
CCT3	PDCL
CCT3	P4HA2
HIST1H2AH	E2F4
HIST1H2AH	GPS2
HIST1H2AH	MBD6
GPS2	XPO1
GPS2	ATF5
GPS2	HIST1H2AD
HIST1H2AD	MBD6
HIST1H2AD	ZC3H18
ATF5	E2F4
E2F4	XPO1
SCRN2	SOX2
SCRN2	MARCKSL1
PDCL	XPO1
SOX2	XPO1
