#tail	head
COA7	FKBP10
COA7	EGLN3
FKBP10	TRIM25
FKBP10	SLX1A
OAZ3	PSMA1
OAZ3	PSMC6
OAZ3	PSMD11
OAZ3	PSMD6
MKI67	OGT
MKI67	KRT73
MKI67	PPP1CA
MKI67	RPSA
MKI67	CHD4
PSMD6	RPSA
PSMD6	PSMA1
PSMD6	HSPB1
PSMD6	SLX1A
PSMD6	EGLN3
PSMD6	PSMC6
PSMD6	PAAF1
PSMD6	SGTA
PSMD6	PSMD11
MYL12A	ANXA6
MYL12A	RPSA
MYL12A	ITPR1
MYL12A	CATSPERD
MYL12A	HSPB1
TTR	AP1M1
TTR	DGKG
TTR	CEBPB
ROBO1	TRIM25
ROBO1	EGLN3
ROBO1	CTDSPL
CPNE1	TRIM25
CPNE1	CATSPERD
CPNE1	ITPR1
CPNE1	SGTA
CPNE1	RPSA
BMP7	FZD6
BMP7	FZD3
PA2G4	RPSA
PA2G4	E2F1
PA2G4	SGTA
SGTA	OGT
SGTA	AP1M1
SGTA	RPSA
SGTA	TRIM25
SGTA	PSMC6
SGTA	PSMD11
SGTA	CGN
SGTA	PPP1CA
RPSA	OGT
RPSA	TRIM25
RPSA	AP1M1
RPSA	CHD4
RPSA	HSPB1
RPSA	CGN
RPSA	PPP1CA
RPSA	ANXA6
RPSA	PSMC6
RPSA	PSMD11
GNG7	ITPKA
GNG7	FZD3
GNG7	DGKG
GNG7	ITPR1
GNG7	IGLV3-19
GNG7	FZD6
GNG7	FGF6
HSPB1	UQCC2
HSPB1	TRIM25
HSPB1	HSD17B1
CEBPB	TRIM25
CEBPB	HSD17B1
UQCC2	TRIM25
UQCC2	SLX1A
CGN	TRIM25
CGN	INPP5E
SLX1A	PSMA1
SLX1A	PSMD11
ITPKA	IGLV3-19
ITPKA	E2F1
ITPKA	INPP5E
HIST1H2AB	E2F1
HIST1H2AB	CHD4
E2F1	CHD4
E2F1	PSMA1
E2F1	TRIM25
E2F1	PPP1CA
E2F1	ITPR1
LCN1	CHD4
BOD1	OGT
BOD1	FMN2
PSMC6	EGLN3
PSMC6	PSMA1
PSMC6	PSMD11
PSMC6	PAAF1
CTDSPL	FMN2
FGF6	FZD6
FGF6	FZD3
FGF6	IGLV3-19
PSMA1	PAAF1
PSMA1	PSMD11
PSMA1	EGLN3
ANXA6	CATSPERD
ANXA6	TRIM25
ANXA6	ITPR1
OGT	EGLN3
OGT	CHD4
OGT	TRIM25
OGT	PPP1CA
DGKG	IGLV3-19
DGKG	AP1M1
PPP1CA	TRIM25
PPP1CA	EGLN3
EGLN3	PAAF1
EGLN3	TRIM25
EGLN3	PSMD11
CHD4	KRT73
CHD4	TRIM25
PSMD11	PAAF1
ITPR1	TRIM25
ITPR1	IGLV3-19
