#tail	head
PICK1	CAMK2D
PICK1	SP1
PICK1	PRPF40A
PICK1	PRKCA
CREB3L1	GPR25
CREB3L1	TLCD1
CNNM3	SP1
CNNM3	KRT31
CNNM3	LAMP1
INSL5	GNG5
AKR1C3	SRC
AKR1C3	MYC
AKR1C3	CDH1
AKR1C3	THRAP3
AKR1C3	AVP
AKR1C3	IL5
AKR1C3	SP1
AKR1C3	PRKCA
ZNF84	RHOU
ZNF84	NOP2
GNG5	PRKCA
GNG5	KRT31
GNG5	GPR25
GNG5	GRB2
GNG5	AVP
GNG5	SRC
PCED1B	OR2T6
PCED1B	APOE
PCED1B	THRAP3
PCED1B	SORBS3
PCED1B	ZNF292
PCED1B	CAMTA1
PCED1B	KRT13
LAMP1	MYC
LAMP1	STX12
FNBP1L	VAMP8
FNBP1L	GRB2
FNBP1L	AVP
FNBP1L	PACSIN1
FNBP1L	CDH1
OR2T6	ZNF292
OR2T6	APOE
OR2T6	KRT13
OR2T6	THRAP3
OR2T6	CAMTA1
OR2T6	SORBS3
CLDN19	TMEM80
CLDN19	KRT31
CLDN19	SP1
STX12	STXBP5L
STX12	SP1
STX12	VAMP8
VAMP8	PACSIN1
VAMP8	GRB2
VAMP8	AVP
CAMTA1	APOE
CAMTA1	THRAP3
CAMTA1	SORBS3
CAMTA1	ZNF292
CAMTA1	KRT13
MYC	PACSIN1
MYC	SLC31A1
MYC	SP1
MYC	CAMK2D
MYC	PRKCA
MYC	RND3
MYC	IL5
MYC	AVP
MYC	THRAP3
THRAP3	KRT13
THRAP3	GRB2
THRAP3	SORBS3
THRAP3	SRC
THRAP3	APOE
THRAP3	ZNF292
C1orf216	KRT13
C1orf216	KRT31
TLCD1	TMEM80
CAMK2D	GRB2
CAMK2D	SRC
CAMK2D	SP1
RND3	ARHGAP26
PACSIN1	GRB2
PACSIN1	AVP
STXBP5L	KRT13
ARHGAP26	SP1
ARHGAP26	RHOU
AVP	SRC
AVP	GRB2
AVP	IL5
PPIE	PRPF40A
PPIE	HNRNPH1
SP1	CDH1
SP1	GRB2
SP1	APOE
SP1	SRC
SP1	SLC31A1
PRKCA	GRB2
PRKCA	SRC
PRKCA	SLC31A1
SLC31A1	CDH1
SLC31A1	HNRNPH1
SLC31A1	APOE
CDH1	SRC
SORBS3	APOE
SORBS3	SRC
SORBS3	KRT13
SORBS3	ZNF292
ZNF292	APOE
ZNF292	KRT13
RHOU	SRC
RHOU	GRB2
GRB2	SRC
GRB2	HNRNPH1
GRB2	IL5
IL5	SRC
APOE	KRT13
APOE	SRC
HNRNPH1	PRPF40A
