#tail	head
NOX4	CBR1
NOX4	BLVRB
NOX4	ABCB6
BLVRB	CYP27B1
BLVRB	CYP4F2
BLVRB	ELOVL6
BLVRB	GATA1
BLVRB	VCAM1
LYPLA2	PLA2G5
LYPLA2	VCAM1
API5	RPL8
API5	DIMT1
API5	NPM1
API5	HDGF
AACS	PLA2G5
AACS	ALAS2
AACS	NAT1
AACS	ZDHHC2
AACS	SLC27A2
AACS	ELOVL6
JAK3	LEPR
JAK3	NPM1
ZDHHC2	GATA1
ZDHHC2	SLC27A2
PLA2G5	NAT1
PLA2G5	ELOVL6
PLA2G5	ALAS2
HNRNPUL1	NCBP1
HNRNPUL1	COPS5
HNRNPUL1	CWC22
TAF6	GTF2A1
TAF6	GTF2H5
TAF6	NCBP1
DHX8	CWC22
DHX8	NCBP1
DHX8	PCK1
DHX8	RBMX2
NCBP1	GTF2H5
NCBP1	COPS5
NCBP1	GTF2A1
NCBP1	RPL8
NCBP1	CWC22
RBMX2	NPM1
NPM1	VCAM1
NPM1	RPL8
NPM1	DIMT1
NPM1	COPS5
ELOVL6	CBR1
ELOVL6	ALAS2
ELOVL6	NAT1
ELOVL6	SLC27A2
NAT1	SLC27A2
NAT1	ALAS2
LEPR	PCK1
GTF2A1	GTF2H5
PRPF39	COPS5
COPS5	RPL8
COPS5	TBL2
COPS5	GATA1
COPS5	CBR1
PCK1	GATA1
PCK1	ABCB6
SLC27A2	CYP4F2
SLC27A2	ALAS2
VCAM1	DIMT1
VCAM1	RPL8
CBR1	CYP27B1
CBR1	CYP4F2
DIMT1	HDGF
DIMT1	RPL8
GATA1	FRMD5
SPINT2	TBL2
SPINT2	FRMD5
