#tail	head
PRKACA	TP53
PRKACA	DUOX1
PRKACA	SULT1E1
PRKACA	IGFBP3
PRKACA	TFAP4
PRKACA	STUB1
PRKACA	GNAI2
PRKACA	INF2
PRKACA	LRP6
PRKACA	STAR
PRKACA	AREG
PRKACA	LLGL2
PRKACA	SQSTM1
PRKACA	RPA2
STAR	IGFBP3
STAR	PTGES2
TFAP4	GNG3
TFAP4	TP53
TFAP4	MAF
TFAP4	TFDP2
TFAP4	LLGL2
TFAP4	GPBP1
TFAP4	KCNQ4
TFAP4	ESRRA
TFAP4	CCNE2
SLCO1B3	TP53
SLCO1B3	SULT1E1
SLCO1B3	AREG
SLCO1B3	IGFBP3
NPW	GNAI2
NPW	GNG3
NPW	GNG8
PIP5K1B	IGHD
PIP5K1B	GNAT2
PIP5K1B	GNG8
PIP5K1B	GNAI2
PIP5K1B	KLRD1
PIP5K1B	LRP6
PIP5K1B	AREG
PIP5K1B	GNG3
LLGL2	SULT1E1
LLGL2	ESRRA
LLGL2	BMP15
LLGL2	STUB1
LLGL2	SQSTM1
IGFBP3	TP53
IGFBP3	SULT1E1
IGFBP3	ESRRA
IGFBP3	BMPR1A
IGFBP3	BMP15
RPA2	WDR82
RPA2	SUPT16H
RPA2	TP53
HK3	SLC5A3
GPBP1	TFDP2
S100A5	AREG
S100A5	ESRRA
MAF	WDR82
MAF	FGD2
MAF	SUPT16H
MAF	TP53
MAF	LPAR1
AREG	GNG3
AREG	IGHD
AREG	GNG8
AREG	PTGES2
SULT1E1	ESRRA
SULT1E1	STUB1
SULT1E1	TP53
SULT1E1	BMP15
SULT1E1	INF2
GPX8	TP53
GPX8	DUOX1
GNG8	LRP6
GNG8	PTGFR
GNG8	GNAI2
GNG8	GNG3
GNG8	KLRD1
GNG8	NPY4R
GNG8	GNAT2
GNG8	LPAR1
GNG8	IGHD
LRP6	GNG3
LRP6	ANTXR1
ATP2B3	GNAI2
ATP2B3	PTGFR
IGHD	GNG3
IGHD	KLRD1
BMPR1A	GNAI2
BMPR1A	BMP15
BMPR1A	C9orf3
BMPR1A	TUBB3
WDR82	TP53
WDR82	TUBB3
WDR82	SQSTM1
WDR82	ESRRA
SUPT16H	TP53
FGD2	ESRRA
ESRRA	TP53
ESRRA	PTGES2
ESRRA	INF2
ESRRA	STUB1
GNAI2	GNG3
GNAI2	LPAR1
GNAI2	NPY4R
GNAI2	SQSTM1
GNAI2	TP53
TFDP2	TP53
TFDP2	CCNE2
LPAR1	SLC5A3
LPAR1	OCIAD1
LPAR1	GNG3
KLRD1	GNG3
CCNE2	TP53
PTGES2	PTGFR
PTGES2	TP53
TUBB3	TP53
TUBB3	C9orf3
TUBB3	ANTXR1
TUBB3	STUB1
GNG3	PTGFR
GNG3	NPY4R
GNG3	GNAT2
GNG3	TP53
OCIAD1	GNAT2
BMP15	INF2
BMP15	STUB1
BMP15	TP53
SQSTM1	STUB1
SQSTM1	TP53
KCNQ4	STUB1
STUB1	TP53
