#tail	head
MYB	HIST1H2BB
MYB	OAZ2
MYB	MAPK3
MYB	HIST1H2BL
MYB	RIN1
MYB	HNF1A
MYB	YWHAE
MYB	JPH3
MYB	STAT1
MYB	MGLL
MYB	HSPA5
IGLV7-43	GRB2
IGLV7-43	PLCG1
IGLV7-43	GNB3
IGLV7-43	PRKCA
IGLV7-43	GNG7
IGLV7-43	GNG10
IGLV7-43	GNG2
IGLV7-43	AMBP
IGLV7-43	NCKAP1
SOCS3	CXCR1
SOCS3	STAT5B
SOCS3	MAX
SOCS3	UBE2V2
SOCS3	STAT1
FLOT2	XBP1
FLOT2	YWHAE
FLOT2	SDHA
FLOT2	CXCL8
FLOT2	HIST1H2BB
FLOT2	MAX
FLOT2	HSPA5
HSPA5	HIST1H2BB
HSPA5	SYNE2
HSPA5	HDAC5
HSPA5	GRB2
HSPA5	XBP1
HSPA5	HDAC6
HSPA5	XRCC6
HSPA5	HNRNPL
HSPA5	HNRNPU
XRCC6	HIST1H2BB
XRCC6	AHR
XRCC6	HDAC5
XRCC6	HIST1H2BL
XRCC6	MAX
XRCC6	GRB2
XRCC6	RUVBL1
XRCC6	HDAC6
XRCC6	SDHA
XRCC6	TOP3A
XRCC6	HNRNPU
XRCC6	XRCC4
RAP2B	MAX
RAP2B	RIN1
NCKAP1	GNB3
NCKAP1	IGKV3-15
NCKAP1	GNG7
NCKAP1	GNG10
NCKAP1	GNG2
NCKAP1	MAPK3
NCKAP1	GRB2
USP37	CHD8
USP37	AHR
USP37	MAX
USP37	RUVBL1
CXCL8	GNG7
CXCL8	GNG10
CXCL8	HNF1A
CXCL8	XBP1
CXCL8	CROCC
CXCL8	MLXIP
CXCL8	MAPK3
CXCL8	PLCG1
CXCL8	HIST1H2BB
CXCL8	HIST1H2BL
CXCL8	CXCR1
CXCL8	AHR
CXCL8	GNB3
CXCL8	GNG2
KPNA6	STAT1
KPNA6	CHD8
MAX	HDAC5
MAX	SUCLG1
MAX	FOXR1
MAX	TGFB2
MAX	HDAC6
MAX	RUVBL1
MAX	ACSS2
MAX	MLXIP
MAX	FKBP2
MAX	PSMB1
MAX	GLYR1
MAX	HNRNPU
MAX	TOP3A
MAX	PSMD4
MAX	AHR
GNB3	GRB2
GNB3	GNG10
GNB3	CXCR1
GNB3	GAL
GNB3	PLCG1
GNB3	GNG2
GNB3	FXYD2
GNB3	PRKCA
GNB3	GNG7
GNB3	UTS2R
GNB3	STAT1
GNB3	GALR2
GNB3	IGKV3-15
JPH3	BGN
FKBP2	MAPK3
FKBP2	MSTN
FKBP2	GRB2
FKBP2	GDF5
FKBP2	TGFB2
HNRNPU	GRB2
HNRNPU	HDAC6
HNRNPU	YWHAE
HNRNPU	HNRNPL
HNRNPU	PLCG1
HNRNPU	GLYR1
HNRNPU	RUVBL1
HNRNPU	HIST1H2BL
ARNT2	PSMB1
ARNT2	FAAP20
ARNT2	AHR
CIB3	GLYR1
CIB3	FXYD2
GAL	CXCR1
GAL	GNG2
GAL	GNG7
GAL	GNG10
GAL	GALR2
ACSF2	GLYATL2
ACSF2	SUCLG1
HNF1A	RASA2
HNF1A	STAT5B
HNF1A	YWHAE
HNF1A	AMBP
HNF1A	FXYD2
HNF1A	KCNK18
HNF1A	OAZ2
HNF1A	HNRNPL
GLYR1	MLXIP
GLYR1	GRB2
GLYR1	HNRNPL
GLYR1	MED4
GLYR1	PSMB1
RUVBL1	HDAC5
RUVBL1	GRB2
RUVBL1	HIST1H2BB
RUVBL1	CHD8
RUVBL1	HIST1H2BL
XBP1	MAPK3
XBP1	CROCC
UTS2R	GNG2
UTS2R	GNG7
UTS2R	GNG10
DNAJA3	SDHA
DNAJA3	GRB2
DNAJA3	STAT1
DNAJA3	STAT5B
SDHA	SUCLG1
SDHA	YWHAE
SDHA	SYNE2
HIST1H2BB	PRKCA
HIST1H2BB	SYNE2
HIST1H2BB	UBE2V2
HIST1H2BB	PSMD4
HIST1H2BB	HDAC6
MED4	XRCC4
MED4	PSMB1
HIST1H2BL	SYNE2
HIST1H2BL	UBE2V2
PRKCA	GNG7
PRKCA	YWHAE
PRKCA	AHR
PRKCA	STAT1
PRKCA	MAPK3
PRKCA	GRB2
PRKCA	HDAC6
PRKCA	PLCG1
PRKCA	RASA2
PRKCA	IGKV3-15
PRKCA	GNG10
PRKCA	PIK3C2B
PRKCA	RASA4B
PRKCA	GNG2
PRKCA	STAT5B
AMBP	IGKV3-15
AMBP	GRB2
BGN	TGFB2
RASA4B	PLCG1
RASA4B	STAT5B
RASA4B	STAT1
RASA4B	PIK3C2B
HDAC6	ACSS2
HDAC6	MAPK3
HDAC6	FOXR1
MAPK3	STAT5B
MAPK3	YWHAE
MAPK3	SYNE2
MAPK3	STAT1
MAPK3	AHR
MAPK3	GRB2
GNG10	IGKV3-15
GNG10	PLCG1
GNG10	GRB2
GNG10	GALR2
GNG10	GNG2
GNG10	CXCR1
GNG10	FXYD2
HDAC5	YWHAE
HDAC5	GNG2
HDAC5	HNRNPL
TOP3A	XRCC4
TOP3A	FAAP20
KCNK18	FXYD2
RASA2	PLCG1
RASA2	PIK3C2B
RASA2	HNRNPL
RASA2	STAT5B
RASA2	STAT1
DPPA4	GRB2
DPPA4	FOXR1
PIK3C2B	STAT1
PIK3C2B	GRB2
PIK3C2B	PLCG1
PIK3C2B	STAT5B
GNG7	GALR2
GNG7	CXCR1
GNG7	IGKV3-15
GNG7	PLCG1
GNG7	GRB2
GNG7	FXYD2
PSMD4	PSMB1
PSMD4	AHR
PSMD4	OAZ2
PSMB1	OAZ2
TGFB2	MSTN
TGFB2	CXCR1
TGFB2	GDF5
HNRNPL	YWHAE
HNRNPL	CROCC
HNRNPL	PLCG1
HNRNPL	MGLL
HNRNPL	AHR
HNRNPL	STAT5B
STAT1	STAT5B
STAT1	CXCR1
STAT1	PLCG1
PLA2G2F	ACSS2
PLA2G2F	MGLL
PLA2G2F	SUCLG1
MSTN	CXCR1
MSTN	GDF5
KCNK15	YWHAE
KCNK15	FXYD2
RIN1	YWHAE
IGKV3-15	GNG2
IGKV3-15	PLCG1
IGKV3-15	GRB2
GDF5	CXCR1
FXYD2	SUCLG1
FXYD2	GNG2
GNG2	GALR2
GNG2	CXCR1
GNG2	GRB2
GNG2	PLCG1
YWHAE	GRB2
PLCG1	GRB2
PLCG1	STAT5B
GLYATL2	SUCLG1
GLYATL2	ACSS2
CXCR1	STAT5B
CXCR1	GRB2
STAT5B	AHR
ACSS2	SUCLG1
